URI,COUNT(*)
http://www.ebi.ac.uk/efo/EFO_0000249,22
http://www.ebi.ac.uk/efo/EFO_0001360,22
http://www.ebi.ac.uk/efo/EFO_0004339,17
http://www.ebi.ac.uk/efo/EFO_0003923,15
http://www.ebi.ac.uk/efo/EFO_0000305,15
http://www.ebi.ac.uk/efo/EFO_0003885,14
http://www.ebi.ac.uk/efo/EFO_0004340,14
http://www.ebi.ac.uk/efo/EFO_0004530,13
http://www.ebi.ac.uk/efo/EFO_0004612,13
http://www.ebi.ac.uk/efo/EFO_0000692,13
http://www.ebi.ac.uk/efo/EFO_0001663,13
http://www.ebi.ac.uk/efo/EFO_0000289,13
http://www.ebi.ac.uk/efo/EFO_0004611,13
http://www.ebi.ac.uk/efo/EFO_0000253,12
http://www.ebi.ac.uk/efo/EFO_0003761,10
http://www.ebi.ac.uk/efo/EFO_0002508,10
http://www.ebi.ac.uk/efo/EFO_0000270,10
http://www.ebi.ac.uk/efo/EFO_0005842,9
http://www.ebi.ac.uk/efo/EFO_0003888,9
http://www.ebi.ac.uk/efo/EFO_0002690,9
http://www.ebi.ac.uk/efo/EFO_0000384,9
http://www.ebi.ac.uk/efo/EFO_0001071,8
http://www.ebi.ac.uk/efo/EFO_0000685,8
http://www.ebi.ac.uk/efo/EFO_0001359,8
http://www.ebi.ac.uk/efo/EFO_0001073,7
http://www.ebi.ac.uk/efo/EFO_0003924,7
http://www.ebi.ac.uk/efo/EFO_0004458,7
http://www.ebi.ac.uk/efo/EFO_0004465,7
http://www.ebi.ac.uk/efo/EFO_0000676,7
http://www.ebi.ac.uk/efo/EFO_0004682,6
http://purl.obolibrary.org/obo/GO_0097332,6
http://www.ebi.ac.uk/efo/EFO_0004531,6
http://www.ebi.ac.uk/efo/EFO_0004318,6
http://www.ebi.ac.uk/efo/EFO_0000729,6
http://www.ebi.ac.uk/efo/EFO_0003949,6
http://www.ebi.ac.uk/efo/EFO_0001645,6
http://www.ebi.ac.uk/efo/EFO_0003884,6
http://www.ebi.ac.uk/efo/EFO_0004502,6
http://www.ebi.ac.uk/efo/EFO_0000537,6
http://www.ebi.ac.uk/efo/EFO_0004342,6
http://www.ebi.ac.uk/efo/EFO_0000275,5
http://www.ebi.ac.uk/efo/EFO_0004509,5
http://www.ebi.ac.uk/efo/EFO_0004527,5
http://www.ebi.ac.uk/efo/EFO_0004541,5
http://www.ebi.ac.uk/efo/EFO_0004832,5
http://www.ebi.ac.uk/efo/EFO_0000220,5
http://www.ebi.ac.uk/efo/EFO_0001365,5
http://www.ebi.ac.uk/efo/EFO_0000180,5
http://www.ebi.ac.uk/efo/EFO_0004338,5
http://www.ebi.ac.uk/efo/EFO_0004574,5
http://www.ebi.ac.uk/efo/EFO_0003768,5
http://www.ebi.ac.uk/efo/EFO_0004703,5
http://www.ebi.ac.uk/efo/EFO_0004461,5
http://www.ebi.ac.uk/efo/EFO_0004518,4
http://www.ebi.ac.uk/efo/EFO_0000292,4
http://www.ebi.ac.uk/efo/EFO_0004467,4
http://www.ebi.ac.uk/efo/EFO_0003758,4
http://www.ebi.ac.uk/efo/EFO_0003882,4
http://www.ebi.ac.uk/efo/EFO_0000712,4
http://www.ebi.ac.uk/efo/EFO_0006335,4
http://www.ebi.ac.uk/efo/EFO_0004327,4
http://www.ebi.ac.uk/efo/EFO_0004526,4
http://www.ebi.ac.uk/efo/EFO_0004216,4
http://purl.obolibrary.org/obo/GO_0036276,4
http://www.ebi.ac.uk/efo/EFO_0004305,4
http://www.ebi.ac.uk/efo/EFO_0002506,4
http://www.ebi.ac.uk/efo/EFO_0003959,4
http://www.ebi.ac.uk/efo/EFO_0000612,4
http://www.ebi.ac.uk/efo/EFO_0004623,4
