RPL32P28	7
RPL31P48	7
RPL22	7
RPL21P99	7
RPL21P102	7
RPL21	7
RPA2P2	7
RPA1	7
RP1L1	7
RP1	7
ROCK1	7
ROBO4	7
RNU105C	7
RNPC3	7
RNF5P1	7
RNF207	7
RNF181	7
RNF13	7
RNF114	7
RNF112	7
RNF111	7
RN7SL3	7
RMST	7
RMRP	7
RIMBP2	7
RIC8B	7
RHOD	7
RHO	7
RGS7	7
RFPL1	7
REXO1	7
REPS1	7
REG1B	7
RECQL5	7
RECQL4	7
RCN2	7
RBX1	7
RBM5	7
RBM3	7
RBCK1	7
RAVER2	7
RASSF8	7
RANBP3L	7
RAN	7
RAGE	7
RAD54L	7
RAD51L1	7
RAD23B	7
RABGAP1L	7
RAB6B	7
RAB3C	7
RAB25	7
RAB11FIP1	7
R3HDM2	7
QSOX1	7
QPCTL	7
Q8TBJ5	7
PXDC1	7
PUS7L	7
PUS1	7
PTPRR	7
PTPRN	7
PTPRA	7
PTOV1	7
PTGER2	7
PTCHD4	7
PTCHD3P3	7
PSTPIP2	7
PSORS1C3	7
PSMC4	7
PSMB2	7
PSMA5	7
PRPS1L1	7
PRPS1	7
PRPF31	7
PRMT9	7
PRMT7	7
PRLHR	7
PRKX	7
PRKRIRP9	7
PRKCDBP	7
PRKCD	7
PRKAR1B	7
PRICKLE1	7
PRG3	7
PRDM8	7
PRCD	7
PRB4	7
PPP1R15B	7
PPM1G	7
PPIF	7
PPIA	7
PPHLN1	7
PPFIBP1	7
PPBP	7
POPDC3	7
POPDC2	7
POMGNT1	7
POLR3G	7
POLR2M	7
POLR2I	7
POLH	7
POC5	7
POC1B	7
PNMA2	7
PNLIPRP2	7
PMP2	7
PLD4	7
PLCH2	7
PLCG1	7
PIRT	7
PIP5K1C	7
PIP4K2B	7
PIM3	7
PIK3R3	7
PIK3C2G	7
PIGW	7
PIGM	7
PIAS1	7
PI3	7
PI16	7
PHM	7
PHF2	7
PGK1	7
PFKL	7
PEX11G	7
PEX1	7
PET117	7
PEG3	7
PECR	7
PEBP4	7
PDZRN3	7
PDZD2	7
PDPN	7
PDLIM1	7
PDK4	7
PDIA6	7
PDIA4	7
PDHX	7
PDGFRB	7
PDGFA	7
PDE6D	7
PDE6B	7
PCYT1B	7
PCYOX1	7
PCNXL2	7
PCMTD1	7
PCF11	7
PCDHGB1	7
PCDHGA11	7
PCDHB8	7
PCDHA7	7
PCDHA6	7
PCDHA13	7
PCAT14	7
PBC	7
PARVG	7
PARP9	7
PARP14	7
PARP10	7
PARKINSON	7
PAQR5	7
PANX2	7
PAK6	7
PAK3	7
PADI1	7
P2RX1	7
OXT	7
OVCH2	7
OTUB1	7
OSBPL2	7
OSBPL11	7
ORMDL1	7
ORC5	7
ORC1	7
OR6C64P	7
ODF3B	7
ODF3	7
ODF1	7
NYAP2	7
NUFIP1P	7
NUDT15	7
NTSR2	7
NT5C3B	7
NSAID	7
NRSN1	7
NRG2	7
NR2C2	7
NR1I2	7
NPS	7
NPNT	7
NPM1P33	7
NPHS1	7
NPHP1	7
NPAS2	7
NOX3	7
NOSTRIN	7
NOL6	7
NMNAT3	7
NMI	7
NLRP8	7
NLGN4Y	7
NKX2	7
NKD1	7
NGLY1	7
NGDN	7
NFX1	7
NFATC1	7
NEUROG1	7
NELFCD	7
NEK1	7
NDUFS3	7
NDUFB9	7
NDUFAF7	7
NDUFAF1	7
NDUFA7	7
NDUFA2	7
NDST3	7
NDRG3	7
NCKAP1L	7
NCKAP1	7
NCF1	7
NCAPG2	7
NCAPG	7
NBPF14	7
NBEAL2	7
NABP1	7
MYO9A	7
MYL3	7
MYH1	7
MYBPC2	7
MVB12B	7
MUL1	7
MUC12	7
MTX3	7
MT1X	7
MSL2	7
MSC	7
MS4A10	7
MRPS27	7
MRPL2P1	7
MRPL22	7
MPHOSPH6	7
MPDZ	7
MOS	7
MOGAT1	7
MOB1A	7
MNX1	7
MMP10	7
MLNR	7
MKNK2	7
MIR99AHG	7
MIR6891	7
MIR661	7
MIR658	7
MIR5580	7
MIR548H3	7
MIR3201	7
MIR31HG	7
MIR297	7
MIR200C	7
MICALL2	7
MICAL2	7
MGP	7
METTL3	7
METTL25	7
MED20	7
MECR	7
ME1	7
MDN1	7
MDK	7
MCOLN3	7
MCOLN1	7
MBIP	7
MAT2B	7
MARS	7
MARC2	7
MAML1	7
MALRD1	7
MAG	7
MAB21L2	7
MAB21L1	7
LZTS1	7
LYPD5	7
LY6G5B	7
LSP1P3	7
LSM1	7
LRRC8C	7
LRRC28	7
LRIT3	7
LRIG3	7
LPXN	7
LPHN3	7
LOR	7
LOC90768	7
LOC728137	7
LOC643542	7
LOC401040	7
LOC392583	7
LOC339568	7
LOC285626	7
LOC157273	7
LOC138046	7
LOC123688	7
LOC102723629	7
LOC101927960	7
LOC101927587	7
LOC101927525	7
LOC101927502	7
LOC101927156	7
LOC100505817	7
LOC100288436	7
LOC100130177	7
LOC100129620	7
LOC100128714	7
LMOD1	7
LMF1	7
LMAN1L	7
LINC01581	7
LINC01247	7
LINC01105	7
LINC01029	7
LINC01014	7
LINC00709	7
LINC00700	7
LINC00558	7
LINC00486	7
LINC00469	7
LINC00261	7
LILRB1	7
LILRA1	7
LHX5	7
LGALS14	7
LCRB	7
LCMT2	7
LBX1	7
LAT	7
LARP6	7
LAMTOR2	7
LACE1	7
L3MBTL4	7
KRT9	7
KRT24	7
KRT2	7
KRT19P4	7
KRT19P1	7
KRT10	7
KPTN	7
KNCN	7
KMT2B	7
KLKP1	7
KLK15	7
KLK13	7
KLHL5	7
KLHDC8B	7
KLF8	7
KLF17	7
KIZ	7
KISS1	7
KIF20B	7
KIF16B	7
KIF15	7
KIF14	7
KIF13A	7
KIAA1804	7
KIAA1324	7
KIAA0020	7
KCNU1	7
KCNS2	7
KCNK7	7
KCNK12	7
KCNJ18	7
KCNA7	7
JRKL	7
JCHAIN	7
JADE1	7
ITSN1	7
ITPKA	7
ITM2A	7
ITIH5	7
ITGB7	7
ITGA2B	7
ITGA2	7
IPW	7
INTS8	7
INTS10	7
INSIG1	7
INMT	7
INF2	7
IMPA2	7
IL32	7
IL27RA	7
IL22RA1	7
IL1RAPL2	7
IGSF9B	7
IGSF5	7
IGSF1	7
IGFL3	7
IGFALS	7
IGE	7
IFT20	7
IFI44	7
IFFO1	7
IDH2	7
HYLS1	7
HTRA2	7
HTR1F	7
HSPD1	7
HSPA12A	7
HSP90B3P	7
HSF5	7
HSD17B7	7
HSD11B2	7
HSCR	7
HS3ST4	7
HS3ST3B1	7
HPCAL1	7
HOXD11	7
HOXC10	7
HOXB6	7
HOXA4	7
HNRNPM	7
HNRNPK	7
HNF4GP1	7
HMGCS2	7
HMGB1P47	7
HMGB1P26	7
HMGB1P20	7
HLX	7
HIST2H2BE	7
HIST1H4D	7
HIST1H3D	7
HIST1H3B	7
HIST1H1B	7
HEXA	7
HES4	7
HEPH	7
HEPACAM	7
HCN3	7
HCG26	7
HCG24	7
HCCS	7
HBA2	7
HARBI1	7
HAO2	7
HAL	7
HADHA	7
H2AFY	7
GYG1	7
GUCY1B3	7
GTF2A1L	7
GTF2A1	7
GSK3A	7
GSG1	7
GRWD1	7
GRID2IP	7
GRAMD3	7
GPX6	7
GPX1	7
GPRIN2	7
GPR98	7
GPR84	7
GPR160	7
GPR142	7
GPR114	7
GPR101	7
GPNMB	7
GP2	7
GNG4	7
GNG10	7
GNAT3	7
GLT25D2	7
GLP1	7
GLI1	7
GGT	7
GGH	7
GGCX	7
GFM2	7
GDF2	7
GDF11	7
GDF1	7
GDA	7
GBF1	7
GATAD1	7
GAS2L3	7
GANC	7
GALNTL6	7
GALNTL5	7
GAL3ST2	7
GABRP	7
GABRG2	7
GABRA5	7
GABPA	7
G3BP2	7
FZD8	7
FZD6	7
FZD10	7
FXYD3	7
FXI	7
FUT5	7
FTL	7
FTHL17	7
FTH1P5	7
FRMPD4	7
FOXRED1	7
FOXN1	7
FOXL2NB	7
FOXE1	7
FOLR1	7
FNIP1	7
FMOD	7
FLOT1	7
FLJ33360	7
FLJ31662	7
FKBPL	7
FILIP1	7
FIGLA	7
FIGF	7
FHL5	7
FH	7
FGR	7
FGFR3P3	7
FEZ1	7
FECHP1	7
FBXW8	7
FBXO9	7
FBXO21	7
FBXO15	7
FBXL22	7
FBLN7	7
FBLN2	7
FAT2	7
FAT1P1	7
FANCE	7
FAM9B	7
FAM86B1	7
FAM46C	7
FAM43B	7
FAM3D	7
FAM189A2	7
FAM189A1	7
FAM120B	7
FAM110A	7
FABP3P2	7
FABP2	7
F2RL3	7
EXOSC3	7
EXOSC2	7
EVI5L	7
ETV1	7
ETFB	7
ESM1	7
ESF1	7
ERGIC2	7
EPS8LS	7
EPS8L3	7
EPHX1	7
ENDOU	7
EMILIN2	7
EMID2	7
EMC2	7
EMC10	7
ELL	7
EIF4H	7
EIF3C	7
EIF2B1	7
EIF2AK2	7
EID2	7
EG328280	7
EFTUD2	7
EFNB3	7
EFNA4	7
EFCAB13	7
EED	7
EDEM3	7
EBF2	7
DYNLT1	7
DVL1	7
DTX3L	7
DQ573539	7
DQ572382	7
DPPA5	7
DPPA2P4	7
DPH3	7
DPEP3	7
DNPEP	7
DNJC7	7
DNAJC5	7
DNAJC4	7
DNAJC3	7
DNAJC11	7
DNAJC10	7
DNAJB3	7
DNAJB12	7
DNAI1	7
DNAH14	7
DNAAF3	7
DMRT3	7
DLX2	7
DLAT	7
DIRC1	7
DIABP	7
DHTKD1	7
DHRS4L2	7
DHRS11	7
DHDH	7
DFNA5	7
DENND4A	7
DEFA9P	7
DDX60L	7
DDX3X	7
DDR2	7
DCTN4	7
DCP2	7
DCD	7
DCAF6	7
DBT	7
DAT1	7
DACT1	7
DACH2	7
DAAM1	7
D830007E07	7
CYP4V2	7
CYP4F22	7
CYP3A43	7
CYCSP14	7
CXCR6	7
CXCL5	7
CWH43	7
CUTC	7
CUL4A	7
CTDP1	7
CTBS	7
CSRP1	7
CSNK1G3	7
CSNK1G2	7
CSHL1	7
CSF	7
CSE1L	7
CSDE1	7
CSAD	7
CRYZ	7
CRYGC	7
CRTAM	7
CROCC	7
CRMP4	7
CREBRF	7
COX6C	7
COX6A1	7
COQ2	7
COG8	7
COG1	7
CNP	7
CNN3	7
CNIH4	7
CMTM3	7
CMSS1	7
CLTA	7
CLSTN1	7
CLEC4F	7
CLEC14A	7
CLCN7	7
CJD	7
CIZ1	7
CHRNE	7
CHRM1	7
CHN1	7
CHM	7
CHCHD9	7
CHARGE	7
CGA	7
CFAP45	7
CERS5	7
CEP112	7
CENTD2	7
CELSR3	7
CELA2A	7
CDYL2	7
CDX2	7
CDT1	7
CDS2	7
CDKL3	7
CDK5RAP3	7
CDK3	7
CDHR1	7
CDH3	7
CDH22	7
CDH19	7
CDH11	7
CDCA8	7
CDC25C	7
CD84	7
CD79A	7
CD34	7
CD276	7
CD22	7
CD1D	7
CD163L1	7
CD137	7
CCT4	7
CCT3	7
CCR7	7
CCNH	7
CCDC88B	7
CCDC81	7
CCDC39	7
CCDC27	7
CCDC108	7
CCDC103	7
CCBL1	7
CASP6	7
CASC17	7
CASC11	7
CARD15	7
CARD10	7
CAPSL	7
CAPS2	7
CALB2	7
CAAP1	7
C9	7
C8B	7
C1QTNF7	7
C1QL2	7
C1QC	7
C	7
BTRC	7
BTG4	7
BTF3P14	7
BPIFA4P	7
BOLA3	7
BOD1L2	7
BNIP3L	7
BNIP3	7
BMF	7
BIRC6	7
BIN2	7
BICD2	7
BET1	7
BCORL1	7
BCL2L15	7
BCL2L12	7
BCL2L1	7
BCAR3	7
BCAN	7
BC010924	7
BBS4	7
BBIP1	7
BAZ1A	7
BAIAP2L1	7
B4GAT1	7
B3GAT2	7
AVPR1B	7
AURKC	7
AUH	7
ATPIF1	7
ATP7A	7
ATP6V1H	7
ATP6V1D	7
ATP5G2P2	7
ATP5B	7
ATP2C1	7
ATF7IP2	7
ATF6B	7
ATAD5	7
ASTN1	7
ASS1	7
ASGR2	7
ASB4	7
ASB1	7
ARRB2	7
ARMC3	7
ARL17A	7
ARL13B	7
ARIH2P1	7
ARID4B	7
ARHGEF4	7
ARHGEF38	7
ARHGEF11	7
ARAP2	7
APTX	7
APPL2	7
APOL4	7
APOC2	7
APOA	7
APLNR	7
API5	7
APBA2	7
APBA1	7
AP3S2	7
AP3M1	7
AP1S2	7
AOX2P	7
AOC3	7
ANXA10	7
ANKFN1	7
ANGPTL8	7
ANAPC1	7
AMOTL2	7
AMN	7
ALS2CL	7
ALPK2	7
ALG6	7
ALG3	7
ALG13	7
ALG1	7
ALDOB	7
ALDH5A1	7
AKIRIN2	7
AKAP8L	7
AIFM1	7
AGTRAP	7
ADSS	7
ADPRHL2	7
ADGRG7	7
ADGRG2	7
ADGRF1	7
ADCY4	7
ACTL9	7
ACSM5	7
ACSM1	7
ACSF3	7
ACOT13	7
ACO2	7
ACKR4	7
ACAA1	7
ABCD3	7
ABCD2	7
AASS	7
A2ML1	7
A20	7
25648963	7
22581228	7
22306650	7
21833088	7
21755009	7
21642993	7
20383146	7
2005	7
19430480	7
19060911	7
17804789	7
ZYX	6
ZSWIM7	6
ZSWIM5P3	6
ZSCAN4	6
ZSCAN25	6
ZNF860	6
ZNF8	6
ZNF71	6
ZNF608	6
ZNF524	6
ZNF483	6
ZNF462	6
ZNF433	6
ZNF396	6
ZNF350	6
ZNF304	6
ZNF283	6
ZNF264	6
ZNF257	6
ZNF256	6
ZNF202	6
ZNF169	6
ZNF160	6
ZNF14	6
ZKSCAN2	6
ZIC3	6
ZFR	6
ZFP64	6
ZDHHC19	6
ZDHHC12	6
ZCCHC7	6
ZCCHC2	6
ZCCHC16	6
ZC4H2	6
ZC3H12A	6
ZBTB25	6
ZBED8	6
YWHAH	6
YWHAB	6
YPEL5	6
YARS	6
XAGE1E	6
WSB1	6
WRAP53	6
WNT5A	6
WIPF2	6
WDR5B	6
WDR59	6
WDR52	6
WDR18	6
WDFY3	6
VWDE	6
VWC2	6
VWA8	6
VTI1B	6
VSX1	6
VPS26B	6
VPS13A	6
VPAC1	6
VNN1	6
VLDL	6
VIT	6
VGF	6
VEPH1	6
VAT1L	6
VASH1	6
VARS	6
VANGL1	6
VAMP5	6
USP6NL	6
USP33	6
USP19	6
USP16	6
USF2	6
USB1	6
UPF3B	6
UNQ6494	6
UNGP1	6
UNC45B	6
UNC45A	6
UNC119	6
ULK3	6
UGT2A1	6
UGT	6
UGP2	6
UGGT2	6
UFD1L	6
UCN2	6
UCKL1	6
UBTD2	6
UBE2V2	6
UBE2V1	6
UBE2U	6
UBE2L6	6
UBA2	6
U2AF2	6
TXNL4B	6
TWISTNB	6
TWF2	6
TUSC1	6
TUBA3C	6
TTI1	6
TTC4P1	6
TTC29	6
TTC17	6
TTC14	6
TSR1	6
TSPAN9	6
TSPAN4	6
TSNARE1	6
TSKS	6
TSHZ1	6
TSHB	6
TRPT1	6
TRIML2	6
TRIM61	6
TRIM37	6
TRIM3	6
TRIM22	6
TRIM11	6
TRIAP1	6
TRAIP	6
TPR2	6
TPM2	6
TPI1P2	6
TPCN1	6
TOR1AIP1	6
TOPBP1	6
TOP3B	6
TOP2B	6
TOMM7	6
TNXA	6
TNRC9	6
TNNT1	6
TNKS1BP1	6
TNFR	6
TMX1	6
TMSB10	6
TMPRSS11E	6
TMEM97	6
TMEM79	6
TMEM70	6
TMEM38A	6
TMEM30A	6
TMEM255B	6
TMEM25	6
TMEM229B	6
TMEM196	6
TMEM176B	6
TMEM138	6
TMEM110	6
TMED7	6
TMED2	6
TMED10	6
TLX1	6
TLK2	6
TK1	6
TJAP1	6
TIMM21	6
TICAM2	6
TIAL1	6
THOP1	6
THAP5	6
TGFBRAP1	6
TGF	6
TGDS	6
TFPT	6
TFDP2	6
TDP2	6
TCTN2	6
TCTA	6
TCOF1	6
TCN1	6
TCHHL1	6
TCEAL1	6
TCAP	6
TCAF1	6
TBX6	6
TBX4	6
TBX18	6
TBC1D7	6
TBC1D30	6
TBC1D2	6
TASP1	6
TARS	6
TACR3	6
SYTL2	6
SYT9	6
SYNDIG1	6
SYDE1	6
SUPV3L1	6
SUPT6H	6
SUMO4	6
SUMO1	6
SUCLG1	6
SUCLA2	6
STXBP3	6
STXBP2	6
STX10	6
STS	6
STRBP	6
STRAP	6
STRADA	6
STMN1P2	6
STAP2	6
ST8SIA4	6
ST8SIA3	6
SST	6
SRSF8	6
SRSF10P2	6
SRGN	6
SRCAP	6
SPTLC2	6
SPRYD7	6
SPRR2A	6
SPOPL	6
SPINT1	6
SPHK1	6
SPEF1	6
SPECC1	6
SPDYC	6
SPAM1	6
SPAG17	6
SOX18	6
SNX2	6
SNX1	6
SNRPG	6
SNRPD1	6
SNCB	6
SNCAIP	6
SNAP23	6
SMPD3	6
SMIM19	6
SMIM1	6
SMC2	6
SMC1A	6
SMARCA5	6
SMARCA1	6
SLITRK3	6
SLFN14	6
SLCO4C1	6
SLC9A1	6
SLC8A2	6
SLC6A8	6
SLC5A7	6
SLC52A3	6
SLC4A3	6
SLC48A1	6
SLC45A4	6
SLC38A4	6
SLC38	6
SLC37A1	6
SLC34A2	6
SLC28A2	6
SLC27A4	6
SLC25A36	6
SLC25A34	6
SLC25A33	6
SLC25A25	6
SLC25A23	6
SLC25A16	6
SLC25A14	6
SLC12A7	6
SKP1	6
SKOR1	6
SIX5	6
SIT1	6
SIM1	6
SIGLEC8	6
SIGLEC14	6
SHROOM4	6
SHOX	6
SHOC2	6
SHC1	6
SH3GL1	6
SH2D4B	6
SH2D3C	6
SH2D1A	6
SGPL1	6
SGK2	6
SFXN4	6
SFTPB	6
SFTPA2	6
SF3A1	6
SETX	6
SETD5	6
SERPINI2	6
SERPINB2	6
SERPINA10	6
SEPT6	6
SEPT2P1	6
SEPT1	6
SENP3	6
SENP1	6
SEMA6B	6
SELV	6
SEC14L	6
SDR16C5	6
SDC3	6
SCRIB	6
SCN2B	6
SCHIP1	6
SCEL	6
SCAMP5	6
SCAF4	6
SAT1	6
SART3	6
SAR1B	6
SALL4	6
SAFB2	6
S100A4	6
RUNX1T1	6
RTKN2	6
RS2253206	6
RRM2B	6
RRAS2	6
RRAGC	6
RRAGA	6
RPSAP32	6
RPSA	6
RPS29P15	6
RPS27L	6
RPS23	6
RPS15P8	6
RPS15	6
RPS10P12	6
RPPH1	6
RPP14	6
RPL39P30	6
RPL36AP40	6
RPL3	6
RPL27P2	6
RPL27	6
RPL23AP48	6
RPL22P13	6
RPL21P55	6
RPL21P44	6
RPL21P119	6
RPL17P25	6
RPL17P11	6
RPL1	6
RPAP2	6
RNU3P3	6
RNF7	6
RNF38	6
RNF20	6
RNF168	6
RNF167	6
RNF145	6
RNF133	6
RNF126	6
RNF125	6
RNF11	6
RNF103	6
RNASE9	6
RNASE2	6
RNA5SP267	6
RMI1	6
RLN1	6
RING1	6
RIN1	6
RIMKLBP2	6
RIMBP3	6
RHCG	6
RHBDD1	6
RGS9BP	6
RGP1	6
RGMB	6
RFX8	6
RFX2	6
RFC1	6
RETNLB	6
RELT	6
RELB	6
RD3	6
RC3H2	6
RBMX	6
RBM20	6
RBFOX2	6
RBBP9	6
RASGEF1B	6
RASAL2	6
RAP2B	6
RANP7	6
RANBP9	6
RALGAPA1	6
RAD51AP1	6
RAD51	6
RAD1	6
RABL6	6
RABEP2	6
RAB6C	6
RAB5C	6
RAB4A	6
RAB39B	6
RAB32	6
RAB28	6
RAB17	6
RAAS	6
R3HDM1	6
QDPR	6
QARS	6
Q676U5	6
PYCR1	6
PWRN1	6
PUM2	6
PTP4A3	6
PTP4A1	6
PTMA	6
PTGDR	6
PTF1A	6
PTCH2	6
PSPN	6
PSORS1C2	6
PSME2P2	6
PSMD3	6
PSMB10	6
PSMA8	6
PRUNE	6
PRSS53	6
PRRT1	6
PRR5L	6
PRPSAP2	6
PROL1	6
PRKRIP1	6
PRKAR2A	6
PRG2	6
PREPL	6
PRB2	6
PPT1	6
PPP2R5A	6
PPP2R2C	6
PPP2CA	6
PPP1R10	6
PPP1CA	6
PPM1M	6
PPM1E	6
PPIL1	6
PPIB	6
PPEF2	6
PPAT	6
POU2F2	6
POU2F1	6
POP1	6
PON2	6
POMGNT2	6
POLR3A	6
POLR2C	6
POC1A	6
PMS2	6
PMPCA	6
PMF1	6
PMCH	6
PLEKHG6	6
PLAC4	6
PLA1A	6
PKIG	6
PKIA	6
PITRM1	6
PIP5K1A	6
PI4KA	6
PHYHIP	6
PHLDB2	6
PHF23	6
PHACTR4	6
PHACTR2	6
PGM2	6
PGBD4P4	6
PGAP1	6
PGAM5P1	6
PGAM1P1	6
PFN3	6
PFDN1	6
PEX6	6
PEX5	6
PELO	6
PDZD7	6
PDXP	6
PDHA2	6
PDE6G	6
PCYT1A	6
PCIF1	6
PCID2	6
PCDHB14	6
PCDHAC2	6
PCDHA12	6
PCA3	6
PAXIP1	6
PARL	6
PARK16	6
PARD6B	6
PAIP2	6
PAD	6
PABPC5	6
PA2G4	6
P4HA2	6
P2RY10	6
OTP	6
OTOL1	6
OSBPL9	6
OSBPL7	6
OS9	6
OR51V1	6
OR2W3	6
OR2F1	6
OR10P1	6
OR10J1	6
OPRL1	6
OPN3	6
OPN1MW	6
OPN	6
OLFML2A	6
OLFM2	6
OGFRL1	6
OFD1	6
ODF4	6
OCLN	6
NUP155	6
NUDT10	6
NUDT1	6
NTS	6
NTMT1	6
NT5DC2	6
NT5DC1	6
NT5C	6
NSMAF	6
NR0B1	6
NPY5R	6
NPY1R	6
NPM3	6
NPM2	6
NPM1P19	6
NPM1	6
NPEPPS	6
NPC	6
NOP58	6
NONO	6
NOL11	6
NOA1	6
NLRX1	6
NLRP13	6
NKD2	6
NIPAL4	6
NIPA2	6
NINJ2	6
NICN1	6
NHLRC1	6
NFYB	6
NEXN	6
NEUROG3	6
NEU2	6
NET1	6
NDUFS6	6
NDUFS5	6
NDUFB7	6
NCOA6	6
NCLN	6
NCK1	6
NCEH1	6
NCCRP1	6
NCBP2	6
NCAPH2	6
NBPF20	6
NBN	6
NBL1	6
NAV1	6
NAPSA	6
NAPRT	6
NAP1L4P3	6
NANP	6
NAIP	6
NAAA	6
MYOM1	6
MYCBPAP	6
MYBBP1A	6
MUS81	6
MUC3A	6
MTND2P8	6
MTMR9	6
MTMR2	6
MTMR10	6
MTMR1	6
MTM1	6
MTIF3	6
MTA1	6
MT1F	6
MSX2	6
MSRB2	6
MSNP1	6
MSLN	6
MSH3	6
MS4A4E	6
MRPS31	6
MRPS2	6
MRPS18A	6
MRPS17P3	6
MRPS16	6
MRPL49	6
MRPL47	6
MRGPRD	6
MPP2	6
MPG	6
MODY	6
MOB3B	6
MNT	6
MMADHC	6
MMACHC	6
MLF1IP	6
MIR8081	6
MIR7977	6
MIR7843	6
MIR6774	6
MIR675	6
MIR646HG	6
MIR548AD	6
MIR520G	6
MIR4757	6
MIR4693	6
MIR4689	6
MIR4643	6
MIR4445	6
MIR4417	6
MIR378C	6
MIR34B	6
MIR3125	6
MIR296	6
MIR208A	6
MIR155HG	6
MIR147A	6
MIR146B	6
MIR122	6
MIR1204	6
MIH	6
MIEN1	6
MID2	6
MIB	6
MIA	6
MGC13125	6
MGAT4D	6
MEX3C	6
METTL4	6
MESTP3	6
MERIT40	6
MED17	6
MED12	6
MDFIC	6
MCM3AP	6
MCM2	6
MCIDAS	6
MCF2	6
MBNL3	6
MAZ	6
MATR3	6
MAT1A	6
MAST3	6
MARK4	6
MARK2P15	6
MARK1	6
MARCKS	6
MAPKBP1	6
MAPKAPK2	6
MAPK7	6
MAP4K5	6
MAP3K7CL	6
MAP3K6	6
MAP3K4	6
MAP2	6
MAGEL2	6
MAGEC1	6
MAGEA2	6
MACROD1	6
MACC1	6
LZTR1	6
LYZL4	6
LYRM5	6
LYAR	6
LY6H	6
LVRN	6
LUPUS	6
LUC7L3	6
LUC7L2	6
LST1	6
LSS	6
LOC7029897	6
LOC646114	6
LOC440389	6
LOC401324	6
LOC389432	6
LOC387761	6
LOC348751	6
LOC119710	6
LOC102724596	6
LOC102724188	6
LOC102723768	6
LOC101929512	6
LOC101928923	6
LOC101927844	6
LOC101927697	6
LOC101927314	6
LOC100507266	6
LOC100506746	6
LOC100506023	6
LOC100421527	6
LOC100420587	6
LOC100289113	6
LOC100287944	6
LOC100133985	6
LOC100132564	6
LOC100131830	6
LOC100129158	6
LOC100128265	6
LMNB1	6
LMAN2L	6
LMAN1	6
LINC01122	6
LINC01104	6
LINC01082	6
LINC01015	6
LINC00900	6
LINC00701	6
LINC00613	6
LINC00609	6
LINC00577	6
LINC00536	6
LINC00477	6
LINC00403	6
LINC00333	6
LINC00271	6
LIG1	6
LHFPL2	6
LHB	6
LGALS4	6
LFNG	6
LEMD2	6
LECT2	6
LCK	6
LCE5A	6
LAMTOR1	6
LAG3	6
KRTAP	6
KRT8P28	6
KRT81	6
KRT77	6
KRT19P3	6
KRT18P33	6
KRT18P13	6
KRT126P	6
KREMEN1	6
KNSTRN	6
KLRC1	6
KLHL4	6
KLHDC6	6
KLHDC5	6
KLHDC2	6
KLF3	6
KLF16	6
KLF10	6
KLC2	6
KLB	6
KIRREL2	6
KIF4B	6
KIF2B	6
KIF21A	6
KIDINS220	6
KIAA1755	6
KIAA1576	6
KIAA1267	6
KIAA1033	6
KIAA0319L	6
KIAA0241	6
KHDC3L	6
KHDC1	6
KCTD8	6
KCTD11	6
KCNRG	6
KCNQ4	6
KCNK6	6
KCNK13	6
KCNIP2	6
KCNG3	6
KCNA10	6
KCNA1	6
KAZN	6
KAT7	6
KAT6A	6
JMY	6
JMJD6	6
JMJ1C	6
JIA	6
JAM3	6
JAM2	6
JADE2	6
ITGA3	6
ITFG1	6
ISM1	6
ISLR	6
IRS4	6
IQCA	6
IPO8	6
INSL5	6
INSL3	6
INPP5E	6
INPP5A	6
INFAR1	6
IMPG2	6
ILR6	6
IL36B	6
IL31RA	6
IL2RG	6
IL28A	6
IL20	6
IL11RA	6
IFT80	6
IFT140	6
IFNL2	6
IFNE	6
IFNA8	6
IFNA4	6
IFI27	6
IER3IP1	6
IDH3G	6
HTR5A	6
HSPH1	6
HSPE1P20	6
HSPB6	6
HSD17B6	6
HRSP12	6
HRK	6
HRH3	6
HRH2	6
HPX	6
HPS6	6
HPRT1	6
HPGD	6
HOXD4	6
HOXC13	6
HOXB9	6
HOXA	6
HORMAD1	6
HOPX	6
HNRNPL	6
HNRNPKP2	6
HNRNPA1P67	6
HMGB3P23	6
HMGB3P18	6
HMGB2	6
HMGB1P18	6
HLTF	6
HJURP	6
HINT2	6
HIBADH	6
HHLA2	6
HHLA1	6
HGD	6
HES3	6
HEPACAM2	6
HEG1	6
HDGF	6
HDC	6
HDAC	6
HCN2	6
HCLS1	6
HCAR2	6
HBBP1	6
HAVCR2	6
HAUS2	6
HAUS1	6
HAP1	6
HADHB	6
HACD4	6
HACD3	6
H1F0	6
GZMA	6
GYPB	6
GYLTL1B	6
GUCY1B2	6
GUCA2A	6
GTPBP1	6
GTF3C5	6
GTF3AP5	6
GTF2F1	6
GSTM2	6
GST	6
GRM6	6
GRK1	6
GRIPAP1	6
GRIA3	6
GRB7	6
GPSM3	6
GPR26	6
GPR180	6
GPR174	6
GPR141	6
GPR124	6
GPR12	6
GPR1	6
GPM6B	6
GPHA2	6
GPD1	6
GPBAR1	6
GPATCH8	6
GORASP1	6
GOPC	6
GOLM1	6
GNRH2	6
GNRH1	6
GNPTG	6
GNPTAB	6
GNG12	6
GNB2	6
GNAI2	6
GMPPA	6
GLYCTK	6
GLUL	6
GLUD1	6
GLTSCR1	6
GLT8D2	6
GLRX3	6
GLP2R	6
GJD3	6
GIPC1	6
GFM1	6
GET4	6
GERD	6
GEN1	6
GEMIN2	6
GDF7	6
