PUBMED_ID	CITED_BY
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17554300	19571811
17554300	18587394
17554300	18372903
17554300	19749758
17554300	19734902
17554300	17634449
17554300	19079261
17554300	18193043
17554300	19571808
17554300	18650507
17554300	19430480
17554300	18454148
17554300	20860503
17554300	18711365
17554300	19430479
17554300	17804836
17554300	19915576
17554300	18264097
17554300	20453842
17554300	19430483
17554300	19404256
17554300	18391952
17554300	20360734
17554300	19396169
17554300	21926972
17554300	19060910
17554300	18317468
17554300	20953190
17554300	17982456
17554300	19330030
17554300	20453838
17554300	18391950
17554300	20190752
17554300	18455228
17554300	19198610
17554300	18311140
17558408	19571808
17558408	20453842
17558408	20190752
17558408	18311140
17558408	18369459
17558408	18262040
17558408	21383967
17558408	17827064
17558408	21298027
17558408	21732829
17558408	19571808
17558408	20453842
17558408	20190752
17558408	18311140
17558408	18369459
17558408	18262040
17558408	21383967
17558408	17827064
17558408	21298027
17558408	21732829
17558408	19571808
17558408	20453842
17558408	20190752
17558408	18311140
17558408	18369459
17558408	18262040
17558408	21383967
17558408	17827064
17558408	21298027
17558408	21732829
17603472	20173747
17603472	19597491
17603472	20062060
17603472	22544366
17603472	19597492
17603472	18991354
17603472	18997786
17603472	22683750
17603472	20173747
17603472	19597491
17603472	20062060
17603472	22544366
17603472	19597492
17603472	18991354
17603472	18997786
17603472	22683750
17603485	18372903
17603485	18264096
17603485	18264097
17603485	19767753
17603485	18264098
17603485	18794855
17603485	19734900
17603485	19767754
17603485	21186350
17603485	19198613
17603485	19401414
17603485	20174558
17603485	20676098
17603485	19901119
17603485	21602798
17603485	19117981
17603485	21743057
17603485	23202124
17603485	23104005
17603485	21499250
17603485	19056611
17603485	23023329
17603485	21160077
17603485	18372903
17603485	18264096
17603485	18264097
17603485	19767753
17603485	18264098
17603485	18794855
17603485	19734900
17603485	19767754
17603485	21186350
17603485	19198613
17603485	19401414
17603485	20174558
17603485	20676098
17603485	19901119
17603485	21602798
17603485	19117981
17603485	21743057
17603485	23202124
17603485	23104005
17603485	21499250
17603485	19056611
17603485	23023329
17603485	21160077
17603485	18372903
17603485	18264096
17603485	18264097
17603485	19767753
17603485	18264098
17603485	18794855
17603485	19734900
17603485	19767754
17603485	21186350
17603485	19198613
17603485	19401414
17603485	20174558
17603485	20676098
17603485	19901119
17603485	21602798
17603485	19117981
17603485	21743057
17603485	23202124
17603485	23104005
17603485	21499250
17603485	19056611
17603485	23023329
17603485	21160077
17611496	18587394
17611496	20860503
17611496	19430479
17611496	20228799
17611496	19820697
17611496	21804549
17611496	18464913
17611496	18758464
17611496	20639880
17611496	19426955
17611496	19270707
17611496	19148276
17611496	20032318
17611496	20159242
17611496	21907864
17611496	21804548
17611496	19714205
17611496	19910028
17611496	20595679
17611496	18587394
17611496	20860503
17611496	19430479
17611496	20228799
17611496	19820697
17611496	21804549
17611496	18464913
17611496	18758464
17611496	20639880
17611496	19426955
17611496	19270707
17611496	19148276
17611496	20032318
17611496	20159242
17611496	21907864
17611496	21804548
17611496	19714205
17611496	19910028
17611496	20595679
17611496	18587394
17611496	20860503
17611496	19430479
17611496	20228799
17611496	19820697
17611496	21804549
17611496	18464913
17611496	18758464
17611496	20639880
17611496	19426955
17611496	19270707
17611496	19148276
17611496	20032318
17611496	20159242
17611496	21907864
17611496	21804548
17611496	19714205
17611496	19910028
17611496	20595679
17611496	18587394
17611496	20860503
17611496	19430479
17611496	20228799
17611496	19820697
17611496	21804549
17611496	18464913
17611496	18758464
17611496	20639880
17611496	19426955
17611496	19270707
17611496	19148276
17611496	20032318
17611496	20159242
17611496	21907864
17611496	21804548
17611496	19714205
17611496	19910028
17611496	20595679
17611496	18587394
17611496	20860503
17611496	19430479
17611496	20228799
17611496	19820697
17611496	21804549
17611496	18464913
17611496	18758464
17611496	20639880
17611496	19426955
17611496	19270707
17611496	19148276
17611496	20032318
17611496	20159242
17611496	21907864
17611496	21804548
17611496	19714205
17611496	19910028
17611496	20595679
17618283	18264096
17618283	18372901
17618283	18372905
17618283	19011631
17618283	17934461
17618283	19767754
17618283	20972440
17618283	20972438
17618283	18821565
17618283	21761138
17618283	23266556
17618283	18952825
17618283	23104005
17618283	23263487
17618283	21242260
17618283	21738480
17618283	18264096
17618283	18372901
17618283	18372905
17618283	19011631
17618283	17934461
17618283	19767754
17618283	20972440
17618283	20972438
17618283	18821565
17618283	21761138
17618283	23266556
17618283	18952825
17618283	23104005
17618283	23263487
17618283	21242260
17618283	21738480
17618283	18264096
17618283	18372901
17618283	18372905
17618283	19011631
17618283	17934461
17618283	19767754
17618283	20972440
17618283	20972438
17618283	18821565
17618283	21761138
17618283	23266556
17618283	18952825
17618283	23104005
17618283	23263487
17618283	21242260
17618283	21738480
17618284	19578367
17618284	18372901
17618284	19151717
17618284	18372905
17618284	19011631
17618284	17934461
17618284	18794855
17618284	19767754
17618284	20972440
17618284	19270707
17618284	19648920
17618284	20852633
17618284	21263130
17618284	21761138
17618284	21037568
17618284	23266556
17618284	23104005
17618284	23263487
17618284	21242260
17618284	21738480
17618284	19578367
17618284	18372901
17618284	19151717
17618284	18372905
17618284	19011631
17618284	17934461
17618284	18794855
17618284	19767754
17618284	20972440
17618284	19270707
17618284	19648920
17618284	20852633
17618284	21263130
17618284	21761138
17618284	21037568
17618284	23266556
17618284	23104005
17618284	23263487
17618284	21242260
17618284	21738480
17618284	19578367
17618284	18372901
17618284	19151717
17618284	18372905
17618284	19011631
17618284	17934461
17618284	18794855
17618284	19767754
17618284	20972440
17618284	19270707
17618284	19648920
17618284	20852633
17618284	21263130
17618284	21761138
17618284	21037568
17618284	23266556
17618284	23104005
17618284	23263487
17618284	21242260
17618284	21738480
17632509	19060906
17632509	19581569
17632545	19430480
17632545	18758464
17632545	20154673
17632545	19901119
17632545	18198356
17632545	20694011
17632545	21980299
17632545	18840781
17632545	22493691
17632545	19430480
17632545	18758464
17632545	20154673
17632545	19901119
17632545	18198356
17632545	20694011
17632545	21980299
17632545	18840781
17632545	22493691
17634447	18660810
17634447	21779176
17634447	22012869
17634449	19079261
17634449	20581827
17634449	18193043
17634449	18193044
17634449	21378990
17634449	19198609
17634449	18455228
17634449	18179892
17634449	19567438
17634449	19198612
17634449	19043545
17634449	19734900
17634449	19198611
17634449	21378988
17634449	18262040
17634449	21239051
17634449	22581228
17634449	20864672
17634449	19901119
17634449	19176441
17634449	22190364
17634449	21347282
17634449	21706003
17634449	20708005
17634449	18594024
17634449	18957941
17634449	22144573
17634449	20096396
17634449	21378986
17634449	20601957
17634449	19798445
17634449	22751097
17634449	20011104
17634449	21459883
17634449	19802338
17634449	19079261
17634449	20581827
17634449	18193043
17634449	18193044
17634449	21378990
17634449	19198609
17634449	18455228
17634449	18179892
17634449	19567438
17634449	19198612
17634449	19043545
17634449	19734900
17634449	19198611
17634449	21378988
17634449	18262040
17634449	21239051
17634449	22581228
17634449	20864672
17634449	19901119
17634449	19176441
17634449	22190364
17634449	21347282
17634449	21706003
17634449	20708005
17634449	18594024
17634449	18957941
17634449	22144573
17634449	20096396
17634449	21378986
17634449	20601957
17634449	19798445
17634449	22751097
17634449	20011104
17634449	21459883
17634449	19802338
17634449	19079261
17634449	20581827
17634449	18193043
17634449	18193044
17634449	21378990
17634449	19198609
17634449	18455228
17634449	18179892
17634449	19567438
17634449	19198612
17634449	19043545
17634449	19734900
17634449	19198611
17634449	21378988
17634449	18262040
17634449	21239051
17634449	22581228
17634449	20864672
17634449	19901119
17634449	19176441
17634449	22190364
17634449	21347282
17634449	21706003
17634449	20708005
17634449	18594024
17634449	18957941
17634449	22144573
17634449	20096396
17634449	21378986
17634449	20601957
17634449	19798445
17634449	22751097
17634449	20011104
17634449	21459883
17634449	19802338
17634449	19079261
17634449	20581827
17634449	18193043
17634449	18193044
17634449	21378990
17634449	19198609
17634449	18455228
17634449	18179892
17634449	19567438
17634449	19198612
17634449	19043545
17634449	19734900
17634449	19198611
17634449	21378988
17634449	18262040
17634449	21239051
17634449	22581228
17634449	20864672
17634449	19901119
17634449	19176441
17634449	22190364
17634449	21347282
17634449	21706003
17634449	20708005
17634449	18594024
17634449	18957941
17634449	22144573
17634449	20096396
17634449	21378986
17634449	20601957
17634449	19798445
17634449	22751097
17634449	20011104
17634449	21459883
17634449	19802338
17634449	19079261
17634449	20581827
17634449	18193043
17634449	18193044
17634449	21378990
17634449	19198609
17634449	18455228
17634449	18179892
17634449	19567438
17634449	19198612
17634449	19043545
17634449	19734900
17634449	19198611
17634449	21378988
17634449	18262040
17634449	21239051
17634449	22581228
17634449	20864672
17634449	19901119
17634449	19176441
17634449	22190364
17634449	21347282
17634449	21706003
17634449	20708005
