URI,COUNT(*)
http://www.ebi.ac.uk/efo/EFO_0004653,9
http://www.ebi.ac.uk/efo/EFO_0003768,9
http://www.ebi.ac.uk/efo/EFO_0006336,9
http://purl.obolibrary.org/obo/GO_1901555,9
http://www.ebi.ac.uk/efo/EFO_0000275,8
http://www.ebi.ac.uk/efo/EFO_0003949,8
http://www.ebi.ac.uk/efo/EFO_0004309,8
http://www.ebi.ac.uk/efo/EFO_0004529,8
http://purl.obolibrary.org/obo/GO_0097332,8
http://www.ebi.ac.uk/efo/EFO_0000714,8
http://www.ebi.ac.uk/efo/EFO_0004526,8
http://www.ebi.ac.uk/efo/EFO_0000756,8
http://www.ebi.ac.uk/efo/EFO_0004207,8
http://www.ebi.ac.uk/efo/EFO_0004731,8
http://www.ebi.ac.uk/efo/EFO_0004579,8
http://www.ebi.ac.uk/efo/EFO_0003780,8
http://www.ebi.ac.uk/efo/EFO_0004873,8
http://www.ebi.ac.uk/efo/EFO_0004343,8
http://www.ebi.ac.uk/efo/EFO_0004623,8
http://www.ebi.ac.uk/efo/EFO_0000274,8
http://www.orpha.net/ORDO/Orphanet_3389,8
http://www.ebi.ac.uk/efo/EFO_0003821,8
http://www.ebi.ac.uk/efo/EFO_0000677,8
http://www.ebi.ac.uk/efo/EFO_0000614,8
http://www.ebi.ac.uk/efo/EFO_0003095,7
http://www.ebi.ac.uk/efo/EFO_0004748,7
http://www.ebi.ac.uk/efo/EFO_0004518,7
http://www.ebi.ac.uk/efo/EFO_0004725,7
http://www.ebi.ac.uk/efo/EFO_0004720,7
http://www.ebi.ac.uk/efo/EFO_0004208,7
http://purl.obolibrary.org/obo/GO_0042493,7
http://www.ebi.ac.uk/efo/EFO_0003758,7
http://www.ebi.ac.uk/efo/EFO_0000326,7
http://www.ebi.ac.uk/efo/EFO_0004190,7
http://www.ebi.ac.uk/efo/EFO_0000612,7
http://www.ebi.ac.uk/efo/EFO_0001378,7
http://www.ebi.ac.uk/efo/EFO_0004305,7
http://www.ebi.ac.uk/efo/EFO_0003959,7
http://www.ebi.ac.uk/efo/EFO_0004578,7
http://www.ebi.ac.uk/efo/EFO_0004832,7
http://www.ebi.ac.uk/efo/EFO_0004302,7
http://www.ebi.ac.uk/efo/EFO_0003767,7
http://www.ebi.ac.uk/efo/EFO_0004532,7
http://www.ebi.ac.uk/efo/EFO_0001358,7
http://www.ebi.ac.uk/efo/EFO_0005530,7
http://www.ebi.ac.uk/efo/EFO_0001060,7
http://www.ebi.ac.uk/efo/EFO_0001075,7
http://www.ebi.ac.uk/efo/EFO_0004827,7
http://www.ebi.ac.uk/efo/EFO_0000571,7
http://purl.obolibrary.org/obo/GO_0009314,7
http://www.ebi.ac.uk/efo/EFO_0004298,7
http://www.ebi.ac.uk/efo/EFO_0004591,7
http://www.ebi.ac.uk/efo/EFO_0004464,7
http://www.ebi.ac.uk/efo/EFO_0002916,7
http://www.ebi.ac.uk/efo/EFO_0004326,7
http://www.ebi.ac.uk/efo/EFO_0000319,6
http://www.ebi.ac.uk/efo/EFO_0004462,6
http://www.ebi.ac.uk/efo/EFO_0004723,6
http://www.ebi.ac.uk/efo/EFO_0004742,6
http://www.ebi.ac.uk/efo/EFO_0005088,6
http://www.ebi.ac.uk/efo/EFO_0004286,6
http://www.ebi.ac.uk/efo/EFO_0003870,6
http://www.ebi.ac.uk/efo/EFO_0003882,6
http://www.ebi.ac.uk/efo/EFO_0004228,6
http://www.ebi.ac.uk/efo/EFO_0004345,6
http://www.ebi.ac.uk/efo/EFO_0004467,6
http://www.ebi.ac.uk/efo/EFO_0004584,6
http://www.ebi.ac.uk/efo/EFO_0000195,6
http://www.ebi.ac.uk/efo/EFO_0004193,6
http://www.ebi.ac.uk/efo/EFO_0004736,6
http://www.ebi.ac.uk/efo/EFO_0005400,6
http://www.orpha.net/ORDO/Orphanet_232,6
http://purl.obolibrary.org/obo/GO_0061476,6
http://www.ebi.ac.uk/efo/EFO_0000178,6
http://www.ebi.ac.uk/efo/EFO_0000182,6
http://www.ebi.ac.uk/efo/EFO_0000681,6
http://www.ebi.ac.uk/efo/EFO_0004338,6
http://purl.obolibrary.org/obo/GO_0007608,6
http://www.ebi.ac.uk/efo/EFO_0000717,6
http://www.ebi.ac.uk/efo/EFO_0004274,6
http://www.ebi.ac.uk/efo/EFO_0004314,6
http://purl.obolibrary.org/obo/GO_0007568,6
http://www.ebi.ac.uk/efo/EFO_0003939,6
http://www.ebi.ac.uk/efo/EFO_0001065,6
http://www.orpha.net/ORDO/Orphanet_797,5
http://www.ebi.ac.uk/efo/EFO_0004838,5
http://www.ebi.ac.uk/efo/EFO_0003890,5
http://www.ebi.ac.uk/efo/EFO_0004533,5
http://www.ebi.ac.uk/efo/EFO_0000409,5
http://www.ebi.ac.uk/efo/EFO_0005035,5
http://www.ebi.ac.uk/efo/EFO_0004319,5
http://www.ebi.ac.uk/efo/EFO_0004631,5
http://purl.obolibrary.org/obo/GO_0035456,5
http://www.ebi.ac.uk/efo/EFO_0004276,5
http://www.ebi.ac.uk/efo/EFO_0003770,5
http://www.ebi.ac.uk/efo/EFO_0004230,5
http://www.ebi.ac.uk/efo/EFO_0004278,5
http://www.ebi.ac.uk/efo/EFO_0004908,5
http://purl.obolibrary.org/obo/HP_0002140,5
http://purl.obolibrary.org/obo/GO_0097366,5
http://www.ebi.ac.uk/efo/EFO_0001422,5
http://www.ebi.ac.uk/efo/EFO_0005680,5
http://www.ebi.ac.uk/efo/EFO_0004466,5
http://www.ebi.ac.uk/efo/EFO_0004749,5
http://www.ebi.ac.uk/efo/EFO_0002892,5
http://www.ebi.ac.uk/efo/EFO_0004730,5
http://www.ebi.ac.uk/efo/EFO_0004535,5
http://www.ebi.ac.uk/efo/EFO_0004695,5
http://www.ebi.ac.uk/efo/EFO_0000516,5
http://www.ebi.ac.uk/efo/EFO_0005055,5
http://www.ebi.ac.uk/efo/EFO_0005940,5
http://www.ebi.ac.uk/efo/EFO_0004237,5
http://www.ebi.ac.uk/efo/EFO_0004697,5
http://www.ebi.ac.uk/efo/EFO_0003756,5
http://www.ebi.ac.uk/efo/EFO_0003889,5
http://www.ebi.ac.uk/efo/EFO_0004197,5
http://www.ebi.ac.uk/efo/EFO_0004330,5
http://www.ebi.ac.uk/efo/EFO_0004810,5
http://www.ebi.ac.uk/efo/EFO_0004696,5
http://www.ebi.ac.uk/efo/EFO_0000095,5
http://www.ebi.ac.uk/efo/EFO_0004337,5
http://www.ebi.ac.uk/efo/EFO_0000621,4
http://www.ebi.ac.uk/efo/EFO_0005671,4
http://www.ebi.ac.uk/efo/EFO_0004257,4
http://www.ebi.ac.uk/efo/EFO_0004267,4
http://www.ebi.ac.uk/efo/EFO_0004344,4
http://www.ebi.ac.uk/efo/EFO_0004684,4
http://purl.obolibrary.org/obo/GO_0036272,4
http://purl.obolibrary.org/obo/GO_0061479,4
http://www.ebi.ac.uk/efo/EFO_0005664,4
http://www.ebi.ac.uk/efo/EFO_0000183,4
http://www.ebi.ac.uk/efo/EFO_0005921,4
http://www.ebi.ac.uk/efo/EFO_0000638,4
http://www.ebi.ac.uk/efo/EFO_0002614,4
http://www.ebi.ac.uk/efo/EFO_0004520,4
http://www.ebi.ac.uk/efo/EFO_0004620,4
http://www.ebi.ac.uk/efo/EFO_0001068,4
http://www.ebi.ac.uk/efo/EFO_0004775,4
http://www.ebi.ac.uk/efo/EFO_0004995,4
http://www.ebi.ac.uk/efo/EFO_0004528,4
http://www.ebi.ac.uk/efo/EFO_0003898,4
http://www.ebi.ac.uk/efo/EFO_0004327,4
http://www.ebi.ac.uk/efo/EFO_0005132,4
http://www.ebi.ac.uk/efo/EFO_0004216,4
http://www.ebi.ac.uk/efo/EFO_0000660,4
http://www.ebi.ac.uk/efo/EFO_0000707,4
http://www.ebi.ac.uk/efo/EFO_0004191,4
http://www.ebi.ac.uk/efo/EFO_0004235,4
http://www.ebi.ac.uk/efo/EFO_0004238,4
http://www.ebi.ac.uk/efo/EFO_0004252,4
http://www.ebi.ac.uk/efo/EFO_0004863,4
http://www.ebi.ac.uk/efo/EFO_0004845,4
http://www.ebi.ac.uk/efo/EFO_0006952,4
http://www.orpha.net/ORDO/Orphanet_586,4
http://www.ebi.ac.uk/efo/EFO_0005203,4
http://www.ebi.ac.uk/efo/EFO_0004747,4
http://www.ebi.ac.uk/efo/EFO_0005423,4
http://www.ebi.ac.uk/efo/EFO_0004321,4
http://www.ebi.ac.uk/efo/EFO_0000401,4
http://www.ebi.ac.uk/efo/EFO_0004270,4
http://www.ebi.ac.uk/efo/EFO_0005131,4
http://www.ebi.ac.uk/efo/EFO_0004576,4
http://www.ebi.ac.uk/efo/EFO_0003963,4
http://www.ebi.ac.uk/efo/EFO_0004239,4
http://www.ebi.ac.uk/efo/EFO_0001357,4
http://www.ebi.ac.uk/efo/EFO_0004713,4
http://www.ebi.ac.uk/efo/EFO_0003776,4
http://www.ebi.ac.uk/efo/EFO_0003784,4
http://www.ebi.ac.uk/efo/EFO_0004348,4
http://www.ebi.ac.uk/efo/EFO_0004624,4
http://www.ebi.ac.uk/efo/EFO_0004833,4
http://www.ebi.ac.uk/efo/EFO_0000474,4
http://www.ebi.ac.uk/efo/EFO_0004746,4
http://purl.obolibrary.org/obo/GO_0036275,4
http://www.ebi.ac.uk/efo/EFO_0004874,4
http://purl.obolibrary.org/obo/HP_0000539,4
http://purl.obolibrary.org/obo/HP_0000483,4
http://www.ebi.ac.uk/efo/EFO_0004214,4
http://www.ebi.ac.uk/efo/EFO_0004634,4
http://www.ebi.ac.uk/efo/EFO_0004312,4
http://www.ebi.ac.uk/efo/EFO_0002609,4
http://www.ebi.ac.uk/efo/EFO_0004315,3
http://www.ebi.ac.uk/efo/EFO_0004471,3
http://www.ebi.ac.uk/efo/EFO_0001061,3
http://www.ebi.ac.uk/efo/EFO_0004784,3
http://www.ebi.ac.uk/efo/EFO_0004795,3
http://www.orpha.net/ORDO/Orphanet_282,3
http://www.ebi.ac.uk/efo/EFO_0006319,3
http://www.ebi.ac.uk/efo/EFO_0005039,3
http://www.ebi.ac.uk/efo/EFO_0003819,3
http://www.ebi.ac.uk/efo/EFO_0004614,3
http://www.ebi.ac.uk/efo/EFO_0004622,3
http://www.ebi.ac.uk/efo/EFO_0004840,3
http://purl.obolibrary.org/obo/HP_0001268,3
http://www.ebi.ac.uk/efo/EFO_0005670,3
http://purl.obolibrary.org/obo/GO_0036277,3
http://www.ebi.ac.uk/efo/EFO_0000096,3
http://purl.obolibrary.org/obo/GO_0070527,3
http://www.ebi.ac.uk/efo/EFO_0005937,3
http://www.ebi.ac.uk/efo/EFO_0004887,3
http://www.ebi.ac.uk/efo/EFO_0005133,3
http://www.ebi.ac.uk/efo/EFO_0004772,3
http://www.ebi.ac.uk/efo/EFO_0004242,3
http://www.ebi.ac.uk/efo/EFO_0005677,3
http://www.ebi.ac.uk/efo/EFO_0005418,3
http://www.ebi.ac.uk/efo/EFO_0005410,3
http://www.ebi.ac.uk/efo/EFO_0005325,3
http://www.ebi.ac.uk/efo/EFO_0004819,3
http://www.ebi.ac.uk/efo/EFO_1000654,3
http://www.ebi.ac.uk/efo/EFO_0003961,3
http://www.ebi.ac.uk/efo/EFO_0004234,3
http://www.ebi.ac.uk/efo/EFO_0004875,3
http://www.ebi.ac.uk/efo/EFO_0002686,3
http://www.ebi.ac.uk/efo/EFO_0005116,3
http://www.ebi.ac.uk/efo/EFO_0003894,3
http://purl.obolibrary.org/obo/GO_0031960,3
http://www.ebi.ac.uk/efo/EFO_0005425,3
http://www.ebi.ac.uk/efo/EFO_0005666,3
http://www.ebi.ac.uk/efo/EFO_0004273,3
http://www.ebi.ac.uk/efo/EFO_0003144,3
http://www.ebi.ac.uk/efo/EFO_0004268,3
http://www.ebi.ac.uk/efo/EFO_0004296,3
http://www.ebi.ac.uk/efo/EFO_0004310,3
http://www.orpha.net/ORDO/Orphanet_70589,3
http://www.ebi.ac.uk/efo/EFO_0005658,3
http://www.ebi.ac.uk/efo/EFO_0006923,3
http://www.ebi.ac.uk/efo/EFO_0005941,3
http://www.ebi.ac.uk/efo/EFO_0001054,3
http://www.ebi.ac.uk/efo/EFO_0004247,3
http://www.ebi.ac.uk/efo/EFO_0004641,3
http://www.ebi.ac.uk/efo/EFO_0004341,3
http://purl.obolibrary.org/obo/GO_1901557,3
http://www.ebi.ac.uk/efo/EFO_0000280,3
http://www.ebi.ac.uk/efo/EFO_0003956,3
http://purl.obolibrary.org/obo/GO_0042476,3
http://www.ebi.ac.uk/efo/EFO_0005208,3
http://purl.obolibrary.org/obo/GO_0031427,3
http://www.ebi.ac.uk/efo/EFO_0005230,3
http://www.ebi.ac.uk/efo/EFO_0004866,3
http://purl.obolibrary.org/obo/GO_0051384,3
http://www.ebi.ac.uk/efo/EFO_0006918,3
http://www.ebi.ac.uk/efo/EFO_0007663,3
http://www.ebi.ac.uk/efo/EFO_0000765,3
http://www.ebi.ac.uk/efo/EFO_0003778,3
http://www.ebi.ac.uk/efo/EFO_0003926,3
http://www.ebi.ac.uk/efo/EFO_0004266,3
http://www.ebi.ac.uk/efo/EFO_0004913,3
http://www.ebi.ac.uk/efo/EFO_0004272,3
http://www.ebi.ac.uk/efo/EFO_0004765,3
http://www.ebi.ac.uk/efo/EFO_0004351,3
http://www.ebi.ac.uk/efo/EFO_0005257,3
http://purl.obolibrary.org/obo/GO_1902518,3
http://www.orpha.net/ORDO/Orphanet_683,2
http://www.ebi.ac.uk/efo/EFO_0003086,2
http://www.ebi.ac.uk/efo/EFO_0003108,2
http://www.ebi.ac.uk/efo/EFO_0003757,2
http://www.ebi.ac.uk/efo/EFO_0004253,2
http://www.ebi.ac.uk/efo/EFO_0004307,2
http://www.ebi.ac.uk/efo/EFO_0004335,2
http://www.ebi.ac.uk/efo/EFO_0004577,2
http://www.ebi.ac.uk/efo/EFO_0005763,2
http://www.ebi.ac.uk/efo/EFO_0005053,2
http://www.ebi.ac.uk/efo/EFO_0004743,2
http://www.ebi.ac.uk/efo/EFO_0004776,2
http://www.ebi.ac.uk/efo/EFO_0004841,2
http://www.ebi.ac.uk/efo/EFO_0000478,2
http://www.ebi.ac.uk/efo/EFO_0004881,2
http://www.ebi.ac.uk/efo/EFO_0005936,2
http://www.ebi.ac.uk/efo/EFO_0006796,2
http://www.ebi.ac.uk/efo/EFO_1000649,2
http://www.ebi.ac.uk/efo/EFO_0000574,2
http://www.ebi.ac.uk/efo/EFO_0005193,2
http://www.ebi.ac.uk/efo/EFO_0004261,2
http://www.ebi.ac.uk/efo/EFO_0004626,2
http://www.ebi.ac.uk/efo/EFO_0004468,2
http://www.ebi.ac.uk/efo/EFO_0004581,2
http://www.ebi.ac.uk/efo/EFO_0005672,2
http://purl.obolibrary.org/obo/GO_1902522,2
http://www.ebi.ac.uk/efo/EFO_0003912,2
http://www.ebi.ac.uk/efo/EFO_0004279,2
http://www.ebi.ac.uk/efo/EFO_0004714,2
http://purl.obolibrary.org/obo/GO_1901558,2
http://www.ebi.ac.uk/efo/EFO_0005782,2
http://www.ebi.ac.uk/efo/EFO_0004683,2
http://www.ebi.ac.uk/efo/EFO_0007050,2
http://www.ebi.ac.uk/efo/EFO_0007117,2
http://www.ebi.ac.uk/efo/EFO_0007704,2
http://www.ebi.ac.uk/efo/EFO_1001492,2
http://www.ebi.ac.uk/efo/EFO_0006339,2
http://www.ebi.ac.uk/efo/EFO_0000625,2
http://www.ebi.ac.uk/efo/EFO_0005038,2
http://www.ebi.ac.uk/efo/EFO_0004829,2
http://purl.obolibrary.org/obo/GO_0044691,2
http://www.ebi.ac.uk/efo/EFO_0004215,2
http://www.ebi.ac.uk/efo/EFO_0004251,2
http://www.ebi.ac.uk/efo/EFO_0004262,2
http://www.ebi.ac.uk/efo/EFO_0004818,2
http://www.ebi.ac.uk/efo/EFO_0004870,2
http://www.ebi.ac.uk/efo/EFO_0005091,2
http://www.ebi.ac.uk/efo/EFO_0004501,2
http://www.ebi.ac.uk/efo/EFO_0004363,2
http://www.ebi.ac.uk/efo/EFO_0004517,2
http://purl.obolibrary.org/obo/GO_0050913,2
http://www.ebi.ac.uk/efo/EFO_0004820,2
http://purl.obolibrary.org/obo/HP_0000175,2
http://www.ebi.ac.uk/efo/EFO_0004828,2
http://www.ebi.ac.uk/efo/EFO_0005245,2
http://purl.obolibrary.org/obo/GO_1902519,2
http://www.ebi.ac.uk/efo/EFO_0005318,2
http://www.ebi.ac.uk/efo/EFO_0000768,2
http://www.ebi.ac.uk/efo/EFO_0004617,2
http://www.ebi.ac.uk/efo/EFO_0003958,2
http://www.ebi.ac.uk/efo/EFO_0005524,2
http://www.ebi.ac.uk/efo/EFO_0005532,2
http://www.ebi.ac.uk/efo/EFO_0005415,2
http://www.ebi.ac.uk/efo/EFO_0004705,2
http://www.ebi.ac.uk/efo/EFO_0005059,2
http://www.ebi.ac.uk/efo/EFO_0005935,2
http://www.ebi.ac.uk/efo/EFO_0006959,2
http://purl.obolibrary.org/obo/HP_0000708,2
http://www.ebi.ac.uk/efo/EFO_0007010,2
http://www.ebi.ac.uk/efo/EFO_0007701,2
http://www.ebi.ac.uk/efo/EFO_0006917,2
http://www.ebi.ac.uk/efo/EFO_0006812,2
http://www.orpha.net/ORDO/Orphanet_1572,2
http://www.ebi.ac.uk/efo/EFO_0000464,2
http://www.ebi.ac.uk/efo/EFO_0004244,2
http://www.ebi.ac.uk/efo/EFO_0005202,2
http://www.ebi.ac.uk/efo/EFO_0003843,2
http://www.ebi.ac.uk/efo/EFO_0004229,2
http://www.ebi.ac.uk/efo/EFO_0004280,2
http://www.ebi.ac.uk/efo/EFO_0004311,2
http://www.ebi.ac.uk/efo/EFO_0004599,2
http://www.orpha.net/ORDO/Orphanet_79102,2
http://www.ebi.ac.uk/efo/EFO_0004550,2
http://www.ebi.ac.uk/efo/EFO_0005206,2
http://www.ebi.ac.uk/efo/EFO_0005427,2
http://www.ebi.ac.uk/efo/EFO_0004791,2
http://www.ebi.ac.uk/efo/EFO_0005260,2
http://www.ebi.ac.uk/efo/EFO_0004806,2
http://www.ebi.ac.uk/efo/EFO_0005413,2
http://www.ebi.ac.uk/efo/EFO_0004754,2
http://www.ebi.ac.uk/efo/EFO_0005401,2
http://www.ebi.ac.uk/efo/EFO_0004764,2
http://www.ebi.ac.uk/efo/EFO_0004811,2
http://www.ebi.ac.uk/efo/EFO_0007037,2
http://www.ebi.ac.uk/efo/EFO_0000407,2
http://www.orpha.net/ORDO/Orphanet_139039,2
http://www.ebi.ac.uk/efo/EFO_0005000,2
http://www.ebi.ac.uk/efo/EFO_0004192,2
http://www.ebi.ac.uk/efo/EFO_0004194,2
http://www.ebi.ac.uk/efo/EFO_0004226,2
http://www.ebi.ac.uk/efo/EFO_0004320,2
http://www.ebi.ac.uk/efo/EFO_0004642,2
http://www.ebi.ac.uk/efo/EFO_0004718,2
http://www.ebi.ac.uk/efo/EFO_0004741,2
http://www.ebi.ac.uk/efo/EFO_0000540,2
http://www.ebi.ac.uk/efo/EFO_0004508,2
http://www.ebi.ac.uk/efo/EFO_0004710,2
http://www.ebi.ac.uk/efo/EFO_0004670,2
http://www.ebi.ac.uk/efo/EFO_0005657,2
http://www.ebi.ac.uk/efo/EFO_0005665,2
http://www.ebi.ac.uk/efo/EFO_0005678,2
http://www.ebi.ac.uk/efo/EFO_0005246,2
http://www.ebi.ac.uk/efo/EFO_0004567,2
http://purl.obolibrary.org/obo/HP_0012042,2
http://www.ebi.ac.uk/efo/EFO_0004698,2
http://www.ebi.ac.uk/efo/EFO_0004994,2
http://www.ebi.ac.uk/efo/EFO_0004565,2
http://www.ebi.ac.uk/efo/EFO_0004985,2
http://www.ebi.ac.uk/efo/EFO_0004860,2
http://www.ebi.ac.uk/efo/EFO_0005431,2
http://www.ebi.ac.uk/efo/EFO_0004768,2
http://www.ebi.ac.uk/efo/EFO_0006505,2
http://www.ebi.ac.uk/efo/EFO_0006522,2
http://www.orpha.net/ORDO/Orphanet_156071,2
http://www.ebi.ac.uk/efo/EFO_0003896,2
http://www.ebi.ac.uk/efo/EFO_0000668,2
http://www.ebi.ac.uk/efo/EFO_0000279,2
http://www.ebi.ac.uk/efo/EFO_0004304,2
http://www.ebi.ac.uk/efo/EFO_0004555,2
http://www.ebi.ac.uk/efo/EFO_0004459,2
http://www.ebi.ac.uk/efo/EFO_0004511,2
http://www.ebi.ac.uk/efo/EFO_0005407,2
http://www.ebi.ac.uk/efo/EFO_0004265,2
http://purl.obolibrary.org/obo/GO_0097328,2
http://www.ebi.ac.uk/efo/EFO_0003925,2
http://www.ebi.ac.uk/efo/EFO_0005244,2
http://purl.obolibrary.org/obo/GO_0036270,2
http://purl.obolibrary.org/obo/GO_0010226,2
http://www.ebi.ac.uk/efo/EFO_0004707,2
http://www.ebi.ac.uk/efo/EFO_0004782,2
http://purl.obolibrary.org/obo/GO_0007610,2
http://purl.obolibrary.org/obo/GO_0014072,2
http://www.ebi.ac.uk/efo/EFO_0005432,2
http://www.ebi.ac.uk/efo/EFO_0004812,2
http://www.ebi.ac.uk/efo/EFO_0004744,2
http://purl.obolibrary.org/obo/GO_1901556,2
http://www.ebi.ac.uk/efo/EFO_0006788,2
http://www.ebi.ac.uk/efo/EFO_0006937,2
http://www.ebi.ac.uk/efo/EFO_0004285,2
http://www.ebi.ac.uk/efo/EFO_0004630,2
http://www.ebi.ac.uk/efo/EFO_0005127,2
http://www.ebi.ac.uk/efo/EFO_0005130,2
http://www.ebi.ac.uk/efo/EFO_0004346,2
http://www.ebi.ac.uk/efo/EFO_0004912,2
http://www.ebi.ac.uk/efo/EFO_0004733,2
http://www.ebi.ac.uk/efo/EFO_0004149,2
http://www.ebi.ac.uk/efo/EFO_0005673,2
http://purl.obolibrary.org/obo/GO_1902520,2
http://www.ebi.ac.uk/efo/EFO_0005297,2
http://www.ebi.ac.uk/efo/EFO_0004569,2
http://purl.obolibrary.org/obo/GO_0009615,2
http://purl.obolibrary.org/obo/GO_0036274,2
http://www.ebi.ac.uk/efo/EFO_0004259,2
http://www.ebi.ac.uk/efo/EFO_0004792,2
http://www.ebi.ac.uk/efo/EFO_0004328,2
http://www.ebi.ac.uk/efo/EFO_0005417,2
http://purl.obolibrary.org/obo/GO_0072718,2
http://www.ebi.ac.uk/efo/EFO_0005243,2
http://www.ebi.ac.uk/efo/EFO_0005424,2
http://www.ebi.ac.uk/efo/EFO_0004886,2
http://www.ebi.ac.uk/efo/EFO_0004778,2
http://www.ebi.ac.uk/efo/EFO_0003100,2
http://www.orpha.net/ORDO/Orphanet_391311,2
http://www.ebi.ac.uk/efo/EFO_0006940,2
http://www.ebi.ac.uk/efo/EFO_0005037,2
http://www.ebi.ac.uk/efo/EFO_0004556,2
http://www.ebi.ac.uk/efo/EFO_0003845,2
http://www.ebi.ac.uk/efo/EFO_0004571,2
http://www.ebi.ac.uk/efo/EFO_0004575,2
http://www.ebi.ac.uk/efo/EFO_0005762,2
http://www.ebi.ac.uk/efo/EFO_0005266,2
http://www.ebi.ac.uk/efo/EFO_0000637,2
http://purl.obolibrary.org/obo/GO_0006306,2
http://www.ebi.ac.uk/efo/EFO_0005681,2
http://purl.obolibrary.org/obo/GO_0036287,2
http://www.ebi.ac.uk/efo/EFO_0004616,2
http://www.ebi.ac.uk/efo/EFO_0004992,2
http://www.ebi.ac.uk/efo/EFO_0005430,2
http://www.ebi.ac.uk/efo/EFO_0005409,2
http://www.ebi.ac.uk/efo/EFO_0005271,2
http://www.ebi.ac.uk/efo/EFO_0000519,1
http://www.ebi.ac.uk/efo/EFO_0002503,1
http://www.ebi.ac.uk/efo/EFO_0006338,1
