URI,COUNT(*)
http://www.ebi.ac.uk/efo/EFO_0000249,43
http://www.ebi.ac.uk/efo/EFO_0001360,41
http://www.ebi.ac.uk/efo/EFO_0000692,36
http://www.ebi.ac.uk/efo/EFO_0000305,35
http://www.ebi.ac.uk/efo/EFO_0004340,33
http://www.ebi.ac.uk/efo/EFO_0000289,31
http://www.ebi.ac.uk/efo/EFO_0001663,27
http://www.ebi.ac.uk/efo/EFO_0000270,26
http://www.ebi.ac.uk/efo/EFO_0004530,26
http://www.ebi.ac.uk/efo/EFO_0003885,25
http://purl.obolibrary.org/obo/GO_0097327,24
http://www.ebi.ac.uk/efo/EFO_0004612,23
http://www.ebi.ac.uk/efo/EFO_0004339,23
http://www.ebi.ac.uk/efo/EFO_0003923,23
http://www.ebi.ac.uk/efo/EFO_0001645,22
http://www.ebi.ac.uk/efo/EFO_0004611,21
http://www.ebi.ac.uk/efo/EFO_0002508,20
http://www.ebi.ac.uk/efo/EFO_0000384,20
http://www.ebi.ac.uk/efo/EFO_0003888,19
http://www.ebi.ac.uk/efo/EFO_0005842,18
http://www.ebi.ac.uk/efo/EFO_0001073,17
http://www.ebi.ac.uk/efo/EFO_0004458,17
http://www.ebi.ac.uk/efo/EFO_0001365,17
http://www.ebi.ac.uk/efo/EFO_0000685,17
http://www.ebi.ac.uk/efo/EFO_0000253,16
http://www.ebi.ac.uk/efo/EFO_0003829,16
http://www.ebi.ac.uk/efo/EFO_0003761,16
http://www.ebi.ac.uk/efo/EFO_0002690,15
http://www.ebi.ac.uk/efo/EFO_0001071,14
http://www.ebi.ac.uk/efo/EFO_0001359,13
http://www.ebi.ac.uk/efo/EFO_0004465,13
http://www.ebi.ac.uk/efo/EFO_0000537,13
http://www.ebi.ac.uk/efo/EFO_0000729,13
http://www.ebi.ac.uk/efo/EFO_0000712,12
http://www.ebi.ac.uk/efo/EFO_0004502,12
http://www.ebi.ac.uk/efo/EFO_0004220,12
http://www.ebi.ac.uk/efo/EFO_0004325,11
http://www.ebi.ac.uk/efo/EFO_0004761,11
http://www.ebi.ac.uk/efo/EFO_0000180,11
http://www.ebi.ac.uk/efo/EFO_0004645,11
http://www.ebi.ac.uk/efo/EFO_0004682,10
http://www.ebi.ac.uk/efo/EFO_0003060,10
http://www.ebi.ac.uk/efo/EFO_0004509,10
http://www.ebi.ac.uk/efo/EFO_0004639,10
http://www.ebi.ac.uk/efo/EFO_0003884,10
http://www.ebi.ac.uk/efo/EFO_0004570,10
http://www.ebi.ac.uk/efo/EFO_0004318,10
http://www.ebi.ac.uk/efo/EFO_0004531,9
http://www.ebi.ac.uk/efo/EFO_0004527,9
http://purl.obolibrary.org/obo/GO_0036276,9
http://www.ebi.ac.uk/efo/EFO_0003924,9
http://www.ebi.ac.uk/efo/EFO_0002618,9
http://www.ebi.ac.uk/efo/EFO_0004574,9
http://www.ebi.ac.uk/efo/EFO_0004647,9
http://www.ebi.ac.uk/efo/EFO_0003892,9
http://www.ebi.ac.uk/efo/EFO_0004703,9
http://purl.obolibrary.org/obo/GO_0036273,9
http://www.ebi.ac.uk/efo/EFO_0004529,8
http://purl.obolibrary.org/obo/GO_0097332,8
http://www.ebi.ac.uk/efo/EFO_0004704,8
http://www.ebi.ac.uk/efo/EFO_0004365,8
http://www.ebi.ac.uk/efo/EFO_0004731,8
http://www.ebi.ac.uk/efo/EFO_0004246,8
http://www.ebi.ac.uk/efo/EFO_0003949,8
http://www.ebi.ac.uk/efo/EFO_0000220,8
http://www.ebi.ac.uk/efo/EFO_0004308,8
http://www.ebi.ac.uk/efo/EFO_0003821,8
http://www.ebi.ac.uk/efo/EFO_0000341,8
http://www.ebi.ac.uk/efo/EFO_0000676,8
http://www.ebi.ac.uk/efo/EFO_0004873,8
http://www.ebi.ac.uk/efo/EFO_0004326,7
http://www.ebi.ac.uk/efo/EFO_0002916,7
http://www.ebi.ac.uk/efo/EFO_0003095,7
http://www.ebi.ac.uk/efo/EFO_0004208,7
http://www.ebi.ac.uk/efo/EFO_0004526,7
http://www.ebi.ac.uk/efo/EFO_0004300,7
http://www.ebi.ac.uk/efo/EFO_0004305,7
http://www.ebi.ac.uk/efo/EFO_0004342,7
http://www.ebi.ac.uk/efo/EFO_0002506,7
http://www.ebi.ac.uk/efo/EFO_0004207,7
http://www.ebi.ac.uk/efo/EFO_0000756,7
http://www.ebi.ac.uk/efo/EFO_0004302,7
http://www.ebi.ac.uk/efo/EFO_0004505,7
http://www.ebi.ac.uk/efo/EFO_0004532,7
http://www.ebi.ac.uk/efo/EFO_0004653,7
http://www.ebi.ac.uk/efo/EFO_0003768,7
http://www.ebi.ac.uk/efo/EFO_0004298,7
http://www.ebi.ac.uk/efo/EFO_0000677,7
http://www.ebi.ac.uk/efo/EFO_0004464,7
http://www.ebi.ac.uk/efo/EFO_0004735,7
http://www.ebi.ac.uk/efo/EFO_0004725,7
http://www.ebi.ac.uk/efo/EFO_0004309,6
http://www.ebi.ac.uk/efo/EFO_0000292,6
http://www.ebi.ac.uk/efo/EFO_0004847,6
http://www.ebi.ac.uk/efo/EFO_0000275,6
http://www.ebi.ac.uk/efo/EFO_0004467,6
http://www.ebi.ac.uk/efo/EFO_0003758,6
http://www.ebi.ac.uk/efo/EFO_0003882,6
http://www.ebi.ac.uk/efo/EFO_0005088,6
http://www.ebi.ac.uk/efo/EFO_0006335,6
http://www.ebi.ac.uk/efo/EFO_0004541,6
http://www.ebi.ac.uk/efo/EFO_0004190,6
http://purl.obolibrary.org/obo/GO_1901555,6
http://www.ebi.ac.uk/efo/EFO_0003780,6
http://www.ebi.ac.uk/efo/EFO_0003959,6
http://www.ebi.ac.uk/efo/EFO_0004832,6
http://www.ebi.ac.uk/efo/EFO_0004461,6
http://www.ebi.ac.uk/efo/EFO_0004623,6
http://www.ebi.ac.uk/efo/EFO_0000182,6
http://www.ebi.ac.uk/efo/EFO_0004338,6
http://www.ebi.ac.uk/efo/EFO_0004827,6
http://www.ebi.ac.uk/efo/EFO_0001075,6
http://www.ebi.ac.uk/efo/EFO_0006336,6
http://purl.obolibrary.org/obo/GO_0007568,6
http://www.ebi.ac.uk/efo/EFO_0000571,6
http://www.ebi.ac.uk/efo/EFO_0000717,6
http://www.ebi.ac.uk/efo/EFO_0003939,6
http://www.ebi.ac.uk/efo/EFO_0004742,6
http://www.ebi.ac.uk/efo/EFO_0001065,5
http://www.ebi.ac.uk/efo/EFO_0004748,5
http://www.ebi.ac.uk/efo/EFO_0004518,5
http://www.orpha.net/ORDO/Orphanet_797,5
http://www.ebi.ac.uk/efo/EFO_0004584,5
http://www.ebi.ac.uk/efo/EFO_0003870,5
http://www.ebi.ac.uk/efo/EFO_0004286,5
http://purl.obolibrary.org/obo/GO_0042493,5
http://www.ebi.ac.uk/efo/EFO_0000195,5
http://www.ebi.ac.uk/efo/EFO_0004278,5
http://www.ebi.ac.uk/efo/EFO_0004736,5
http://www.ebi.ac.uk/efo/EFO_0000326,5
http://www.ebi.ac.uk/efo/EFO_0004578,5
http://www.ebi.ac.uk/efo/EFO_0001422,5
http://www.ebi.ac.uk/efo/EFO_0004343,5
http://www.ebi.ac.uk/efo/EFO_0004749,5
http://purl.obolibrary.org/obo/GO_0061476,5
http://www.ebi.ac.uk/efo/EFO_0004535,5
http://purl.obolibrary.org/obo/GO_0009314,5
http://www.ebi.ac.uk/efo/EFO_0000516,5
http://www.ebi.ac.uk/efo/EFO_0004462,5
http://www.ebi.ac.uk/efo/EFO_0004337,5
http://www.ebi.ac.uk/efo/EFO_0004533,4
http://www.ebi.ac.uk/efo/EFO_0004237,4
http://www.ebi.ac.uk/efo/EFO_0004723,4
http://www.ebi.ac.uk/efo/EFO_0003890,4
http://www.ebi.ac.uk/efo/EFO_0004257,4
http://www.ebi.ac.uk/efo/EFO_0004267,4
http://www.ebi.ac.uk/efo/EFO_0000319,4
http://www.ebi.ac.uk/efo/EFO_0000614,4
http://www.ebi.ac.uk/efo/EFO_0000621,4
http://www.ebi.ac.uk/efo/EFO_0004319,4
http://www.ebi.ac.uk/efo/EFO_0004345,4
http://www.ebi.ac.uk/efo/EFO_0004520,4
http://www.ebi.ac.uk/efo/EFO_0004620,4
http://www.ebi.ac.uk/efo/EFO_0004631,4
http://www.ebi.ac.uk/efo/EFO_0004228,4
